"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"325","PGEN_.00g116670","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"326","PGEN_.00g116670","transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"327","PGEN_.00g116670","signal transduction",0.000568869744060692,"GO:0048015","phosphatidylinositol-mediated signaling","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"328","PGEN_.00g116670","cell motility",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"329","PGEN_.00g116670","transport",0.001595487922189,"GO:0030001","metal ion transport","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"330","PGEN_.00g116670","locomotion",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"331","PGEN_.00g116670","cell motility",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"332","PGEN_.00g116670","cell motility",0.000837297460410429,"GO:0016477","cell migration","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"333","PGEN_.00g116670","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"334","PGEN_.00g116670","vesicle-mediated transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"335","PGEN_.00g116670","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"336","PGEN_.00g116670","locomotion",0.000837297460410429,"GO:0016477","cell migration","BP","Sortilin-related receptor (Gp250) (Low-density lipoprotein receptor relative with 11 ligand-binding repeats) (LDLR relative with 11 ligand-binding repeats) (LR11) (SorLA-1) (Sorting protein-related receptor containing LDLR class A repeats) (mSorLA)"
"337","PGEN_.00g138120","cellular protein modification proce...",0.00198317806396165,"GO:0006470","protein dephosphorylation","BP","Probable serine/threonine-protein kinase pats1"
"338","PGEN_.00g138120","cellular protein modification proce...",0.01605108939564,"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","BP","Probable serine/threonine-protein kinase pats1"
"339","PGEN_.00g138120","cellular protein modification proce...",0.00945742792427414,"GO:0031397","negative regulation of protein ubiquitination","BP","Probable serine/threonine-protein kinase pats1"
"340","PGEN_.00g139380","cellular protein modification proce...",0.00198317806396165,"GO:0006470","protein dephosphorylation","BP","Protein phosphatase Slingshot homolog 2"
"341","PGEN_.00g139380","cytoskeleton organization",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Protein phosphatase Slingshot homolog 2"
"342","PGEN_.00g139380","cellular protein modification proce...",0.01605108939564,"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","BP","Protein phosphatase Slingshot homolog 2"
"343","PGEN_.00g139380","cellular protein modification proce...",0.00945742792427414,"GO:0031397","negative regulation of protein ubiquitination","BP","Protein phosphatase Slingshot homolog 2"
"344","PGEN_.00g139380","cytoskeleton organization",0.00501840269287548,"GO:0030036","actin cytoskeleton organization","BP","Protein phosphatase Slingshot homolog 2"
"345","PGEN_.00g139740","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Calcium-activated chloride channel regulator 4A"
"346","PGEN_.00g139740","transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Calcium-activated chloride channel regulator 4A"
"347","PGEN_.00g139740","transport",0.001595487922189,"GO:0030001","metal ion transport","BP","Calcium-activated chloride channel regulator 4A"
"348","PGEN_.00g139740","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Calcium-activated chloride channel regulator 4A"
"349","PGEN_.00g146450","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","Phosphatidylinositol 4-kinase alpha (PI4-kinase alpha) (PI4K-alpha) (PtdIns-4-kinase alpha)"
"350","PGEN_.00g146450","lipid metabolic process",0.00448909214215175,"GO:0046854","phosphatidylinositol phosphorylation","BP","Phosphatidylinositol 4-kinase alpha (PI4-kinase alpha) (PI4K-alpha) (PtdIns-4-kinase alpha)"
"351","PGEN_.00g146450","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Phosphatidylinositol 4-kinase alpha (PI4-kinase alpha) (PI4K-alpha) (PtdIns-4-kinase alpha)"
"352","PGEN_.00g146450","signal transduction",0.000568869744060692,"GO:0048015","phosphatidylinositol-mediated signaling","BP","Phosphatidylinositol 4-kinase alpha (PI4-kinase alpha) (PI4K-alpha) (PtdIns-4-kinase alpha)"
"353","PGEN_.00g146450","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Phosphatidylinositol 4-kinase alpha (PI4-kinase alpha) (PI4K-alpha) (PtdIns-4-kinase alpha)"
"354","PGEN_.00g146450","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","Phosphatidylinositol 4-kinase alpha (PI4-kinase alpha) (PI4K-alpha) (PtdIns-4-kinase alpha)"
"355","PGEN_.00g149230","cellular component assembly",0.00892204692777014,"GO:0051290","protein heterotetramerization","BP","Switch-associated protein 70 (SWAP-70)"
"356","PGEN_.00g149230","cellular component assembly",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","Switch-associated protein 70 (SWAP-70)"
"357","PGEN_.00g149230","cellular component assembly",0.0101904465589979,"GO:0097105","presynaptic membrane assembly","BP","Switch-associated protein 70 (SWAP-70)"
"358","PGEN_.00g149230","cellular component assembly",0.00690729657592635,"GO:0097104","postsynaptic membrane assembly","BP","Switch-associated protein 70 (SWAP-70)"
"359","PGEN_.00g149230","cellular component assembly",0.00018083332077074,"GO:0097178","ruffle assembly","BP","Switch-associated protein 70 (SWAP-70)"
"360","PGEN_.00g149230","cellular component assembly",0.00161424899599981,"GO:0051124","synaptic growth at neuromuscular junction","BP","Switch-associated protein 70 (SWAP-70)"
"361","PGEN_.00g149230","cellular component assembly",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Switch-associated protein 70 (SWAP-70)"
"362","PGEN_.00g149230","cytoskeleton organization",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","Switch-associated protein 70 (SWAP-70)"
"363","PGEN_.00g149230","cellular component assembly",0.00308744683633809,"GO:0030032","lamellipodium assembly","BP","Switch-associated protein 70 (SWAP-70)"
"364","PGEN_.00g149230","cytoskeleton organization",0.00501840269287548,"GO:0030036","actin cytoskeleton organization","BP","Switch-associated protein 70 (SWAP-70)"
"365","PGEN_.00g162080","transport",0.00175218858154225,"GO:0006821","chloride transport","BP","Excitatory amino acid transporter 1 (SEAAT1) (Sodium-dependent glutamate/aspartate transporter) (GLAST)"
"366","PGEN_.00g162080","transport",0.001595487922189,"GO:0030001","metal ion transport","BP","Excitatory amino acid transporter 1 (SEAAT1) (Sodium-dependent glutamate/aspartate transporter) (GLAST)"
"367","PGEN_.00g162080","transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Excitatory amino acid transporter 1 (SEAAT1) (Sodium-dependent glutamate/aspartate transporter) (GLAST)"
"368","PGEN_.00g162080","transport",7.59543719811066e-06,"GO:0006897","endocytosis","BP","Excitatory amino acid transporter 1 (SEAAT1) (Sodium-dependent glutamate/aspartate transporter) (GLAST)"
"369","PGEN_.00g162080","transmembrane transport",0.0100058530737147,"GO:1902476","chloride transmembrane transport","BP","Excitatory amino acid transporter 1 (SEAAT1) (Sodium-dependent glutamate/aspartate transporter) (GLAST)"
"370","PGEN_.00g163020","catabolic process",0.0040345342241514,"GO:0150094","amyloid-beta clearance by cellular catabolic process","BP","LIX1-like protein"
"371","PGEN_.00g163020","catabolic process",0.0341902367394863,"GO:0006914","autophagy","BP","LIX1-like protein"
"372","PGEN_.00g163520","signal transduction",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (NHERF-1) (Ezrin-radixin-moesin-binding phosphoprotein 50) (EBP50) (Regulatory cofactor of Na(+)/H(+) exchanger) (Sodium-hydrogen exchanger regulatory factor 1) (Solute carrier family 9 isoform A3 regulatory factor 1)"
"373","PGEN_.00g163520","signal transduction",0.000568869744060692,"GO:0048015","phosphatidylinositol-mediated signaling","BP","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (NHERF-1) (Ezrin-radixin-moesin-binding phosphoprotein 50) (EBP50) (Regulatory cofactor of Na(+)/H(+) exchanger) (Sodium-hydrogen exchanger regulatory factor 1) (Solute carrier family 9 isoform A3 regulatory factor 1)"
"374","PGEN_.00g163520","signal transduction",0.0228487797773867,"GO:0030514","negative regulation of BMP signaling pathway","BP","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (NHERF-1) (Ezrin-radixin-moesin-binding phosphoprotein 50) (EBP50) (Regulatory cofactor of Na(+)/H(+) exchanger) (Sodium-hydrogen exchanger regulatory factor 1) (Solute carrier family 9 isoform A3 regulatory factor 1)"
"375","PGEN_.00g163520","cell-cell signaling",0.00565026471255708,"GO:0016055","Wnt signaling pathway","BP","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (NHERF-1) (Ezrin-radixin-moesin-binding phosphoprotein 50) (EBP50) (Regulatory cofactor of Na(+)/H(+) exchanger) (Sodium-hydrogen exchanger regulatory factor 1) (Solute carrier family 9 isoform A3 regulatory factor 1)"
"376","PGEN_.00g163520","signal transduction",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (NHERF-1) (Ezrin-radixin-moesin-binding phosphoprotein 50) (EBP50) (Regulatory cofactor of Na(+)/H(+) exchanger) (Sodium-hydrogen exchanger regulatory factor 1) (Solute carrier family 9 isoform A3 regulatory factor 1)"
"377","PGEN_.00g163520","signal transduction",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (NHERF-1) (Ezrin-radixin-moesin-binding phosphoprotein 50) (EBP50) (Regulatory cofactor of Na(+)/H(+) exchanger) (Sodium-hydrogen exchanger regulatory factor 1) (Solute carrier family 9 isoform A3 regulatory factor 1)"
"378","PGEN_.00g163520","cell-cell signaling",0.0173501322626057,"GO:0090090","negative regulation of canonical Wnt signaling pathway","BP","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (NHERF-1) (Ezrin-radixin-moesin-binding phosphoprotein 50) (EBP50) (Regulatory cofactor of Na(+)/H(+) exchanger) (Sodium-hydrogen exchanger regulatory factor 1) (Solute carrier family 9 isoform A3 regulatory factor 1)"
"379","PGEN_.00g163520","cell-cell signaling",0.0253341714851985,"GO:0090263","positive regulation of canonical Wnt signaling pathway","BP","Na(+)/H(+) exchange regulatory cofactor NHE-RF1 (NHERF-1) (Ezrin-radixin-moesin-binding phosphoprotein 50) (EBP50) (Regulatory cofactor of Na(+)/H(+) exchanger) (Sodium-hydrogen exchanger regulatory factor 1) (Solute carrier family 9 isoform A3 regulatory factor 1)"
"380","PGEN_.00g172840","cellular component assembly",0.00308744683633809,"GO:0030032","lamellipodium assembly","BP","F-actin-uncapping protein LRRC16A (CARMIL homolog) (Capping protein regulator and myosin 1 linker protein 1) (Capping protein, Arp2/3 and myosin-I linker homolog 1) (Capping protein, Arp2/3 and myosin-I linker protein 1) (Leucine-rich repeat-containing protein 16A)"
"381","PGEN_.00g172840","locomotion",0.00704603646280015,"GO:0010596","negative regulation of endothelial cell migration","BP","F-actin-uncapping protein LRRC16A (CARMIL homolog) (Capping protein regulator and myosin 1 linker protein 1) (Capping protein, Arp2/3 and myosin-I linker homolog 1) (Capping protein, Arp2/3 and myosin-I linker protein 1) (Leucine-rich repeat-containing protein 16A)"
"382","PGEN_.00g172840","cellular component assembly",0.00018083332077074,"GO:0097178","ruffle assembly","BP","F-actin-uncapping protein LRRC16A (CARMIL homolog) (Capping protein regulator and myosin 1 linker protein 1) (Capping protein, Arp2/3 and myosin-I linker homolog 1) (Capping protein, Arp2/3 and myosin-I linker protein 1) (Leucine-rich repeat-containing protein 16A)"
"383","PGEN_.00g172840","locomotion",0.000837297460410429,"GO:0016477","cell migration","BP","F-actin-uncapping protein LRRC16A (CARMIL homolog) (Capping protein regulator and myosin 1 linker protein 1) (Capping protein, Arp2/3 and myosin-I linker homolog 1) (Capping protein, Arp2/3 and myosin-I linker protein 1) (Leucine-rich repeat-containing protein 16A)"
"384","PGEN_.00g172840","cellular component assembly",0.00210702591629917,"GO:0051017","actin filament bundle assembly","BP","F-actin-uncapping protein LRRC16A (CARMIL homolog) (Capping protein regulator and myosin 1 linker protein 1) (Capping protein, Arp2/3 and myosin-I linker homolog 1) (Capping protein, Arp2/3 and myosin-I linker protein 1) (Leucine-rich repeat-containing protein 16A)"
"385","PGEN_.00g172840","cell motility",0.0311204934864407,"GO:0030335","positive regulation of cell migration","BP","F-actin-uncapping protein LRRC16A (CARMIL homolog) (Capping protein regulator and myosin 1 linker protein 1) (Capping protein, Arp2/3 and myosin-I linker homolog 1) (Capping protein, Arp2/3 and myosin-I linker protein 1) (Leucine-rich repeat-containing protein 16A)"
"386","PGEN_.00g172840","cellular component assembly",0.00726606412949046,"GO:0051965","positive regulation of synapse assembly","BP","F-actin-uncapping protein LRRC16A (CARMIL homolog) (Capping protein regulator and myosin 1 linker protein 1) (Capping protein, Arp2/3 and myosin-I linker homolog 1) (Capping protein, Arp2/3 and myosin-I linker protein 1) (Leucine-rich repeat-containing protein 16A)"
