"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"342","PGEN_.00g141950","cellular protein modification proce...",0.00378552096046892,"GO:0006470","protein dephosphorylation","BP","Probable serine/threonine-protein kinase pats1"
"343","PGEN_.00g141950","cellular protein modification proce...",0.0090907067666459,"GO:0016579","protein deubiquitination","BP","Probable serine/threonine-protein kinase pats1"
"344","PGEN_.00g141950","cellular protein modification proce...",0.0363599969929454,"GO:0032147","activation of protein kinase activity","BP","Probable serine/threonine-protein kinase pats1"
"345","PGEN_.00g155000","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","TNF receptor-associated factor 6"
"346","PGEN_.00g155000","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","TNF receptor-associated factor 6"
"347","PGEN_.00g155000","anatomical structure development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","TNF receptor-associated factor 6"
"348","PGEN_.00g155000","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","TNF receptor-associated factor 6"
"349","PGEN_.00g155000","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","TNF receptor-associated factor 6"
"350","PGEN_.00g155000","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","TNF receptor-associated factor 6"
"351","PGEN_.00g155000","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","TNF receptor-associated factor 6"
"352","PGEN_.00g155000","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","TNF receptor-associated factor 6"
"353","PGEN_.00g155000","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","TNF receptor-associated factor 6"
"354","PGEN_.00g155000","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","TNF receptor-associated factor 6"
"355","PGEN_.00g155000","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","TNF receptor-associated factor 6"
"356","PGEN_.00g155000","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","TNF receptor-associated factor 6"
"357","PGEN_.00g155000","anatomical structure development",0.043937596546489,"GO:0007420","brain development","BP","TNF receptor-associated factor 6"
"358","PGEN_.00g155000","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","TNF receptor-associated factor 6"
"359","PGEN_.00g155000","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","TNF receptor-associated factor 6"
"360","PGEN_.00g155000","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","TNF receptor-associated factor 6"
"361","PGEN_.00g155000","immune system process",0.0279635694821863,"GO:0045087","innate immune response","BP","TNF receptor-associated factor 6"
"362","PGEN_.00g155000","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","TNF receptor-associated factor 6"
"363","PGEN_.00g155000","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","TNF receptor-associated factor 6"
"364","PGEN_.00g155000","embryo development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","TNF receptor-associated factor 6"
"365","PGEN_.00g155000","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","TNF receptor-associated factor 6"
"366","PGEN_.00g155000","cellular protein modification proce...",0.0090907067666459,"GO:0016579","protein deubiquitination","BP","TNF receptor-associated factor 6"
"367","PGEN_.00g155000","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","TNF receptor-associated factor 6"
"368","PGEN_.00g155000","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","TNF receptor-associated factor 6"
"369","PGEN_.00g155000","immune system process",0.0344175244896427,"GO:0006955","immune response","BP","TNF receptor-associated factor 6"
"370","PGEN_.00g155000","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","TNF receptor-associated factor 6"
"371","PGEN_.00g155000","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","TNF receptor-associated factor 6"
"372","PGEN_.00g155000","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","TNF receptor-associated factor 6"
"373","PGEN_.00g155000","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","TNF receptor-associated factor 6"
"374","PGEN_.00g155000","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","TNF receptor-associated factor 6"
"375","PGEN_.00g155000","cellular protein modification proce...",0.00378552096046892,"GO:0006470","protein dephosphorylation","BP","TNF receptor-associated factor 6"
"376","PGEN_.00g155000","cellular protein modification proce...",0.0363599969929454,"GO:0032147","activation of protein kinase activity","BP","TNF receptor-associated factor 6"
"377","PGEN_.00g155000","anatomical structure development",0.0283966156969739,"GO:0051965","positive regulation of synapse assembly","BP","TNF receptor-associated factor 6"
"378","PGEN_.00g161230","catabolic process",0.0216185356795864,"GO:0006914","autophagy","BP","DNA damage-regulated autophagy modulator protein 2 (Transmembrane protein 77)"
"379","PGEN_.00g161230","catabolic process",0.0114101730884277,"GO:0045732","positive regulation of protein catabolic process","BP","DNA damage-regulated autophagy modulator protein 2 (Transmembrane protein 77)"
"380","PGEN_.00g163020","catabolic process",0.0216185356795864,"GO:0006914","autophagy","BP","LIX1-like protein"
"381","PGEN_.00g163020","catabolic process",0.0114101730884277,"GO:0045732","positive regulation of protein catabolic process","BP","LIX1-like protein"
"382","PGEN_.00g163060","anatomical structure development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","Nck-associated protein 1 (NAP 1) (Brain protein H19) (MH19) (Membrane-associated protein HEM-2) (p125Nap1)"
"383","PGEN_.00g163060","locomotion",0.0321220458109137,"GO:0016477","cell migration","BP","Nck-associated protein 1 (NAP 1) (Brain protein H19) (MH19) (Membrane-associated protein HEM-2) (p125Nap1)"
"384","PGEN_.00g163060","cell motility",0.0321220458109137,"GO:0016477","cell migration","BP","Nck-associated protein 1 (NAP 1) (Brain protein H19) (MH19) (Membrane-associated protein HEM-2) (p125Nap1)"
"385","PGEN_.00g163060","anatomical structure development",0.0283966156969739,"GO:0051965","positive regulation of synapse assembly","BP","Nck-associated protein 1 (NAP 1) (Brain protein H19) (MH19) (Membrane-associated protein HEM-2) (p125Nap1)"
"386","PGEN_.00g163060","embryo development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","Nck-associated protein 1 (NAP 1) (Brain protein H19) (MH19) (Membrane-associated protein HEM-2) (p125Nap1)"
"387","PGEN_.00g163060","anatomical structure development",0.043937596546489,"GO:0007420","brain development","BP","Nck-associated protein 1 (NAP 1) (Brain protein H19) (MH19) (Membrane-associated protein HEM-2) (p125Nap1)"
"388","PGEN_.00g164100","homeostatic process",0.00581207981047514,"GO:0006874","cellular calcium ion homeostasis","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"389","PGEN_.00g164100","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"390","PGEN_.00g164100","response to stress",0.0279635694821863,"GO:0045087","innate immune response","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"391","PGEN_.00g164100","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"392","PGEN_.00g164100","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"393","PGEN_.00g164100","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"394","PGEN_.00g164100","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"395","PGEN_.00g164100","immune system process",0.0279635694821863,"GO:0045087","innate immune response","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"396","PGEN_.00g164100","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"397","PGEN_.00g164100","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"398","PGEN_.00g164100","response to stress",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"399","PGEN_.00g164100","homeostatic process",0.0399552164871214,"GO:0007204","positive regulation of cytosolic calcium ion concentration","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"400","PGEN_.00g164100","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"401","PGEN_.00g164100","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"402","PGEN_.00g164100","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"403","PGEN_.00g164100","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
"404","PGEN_.00g164100","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Bile acid receptor (Farnesoid X-activated receptor) (Farnesol receptor HRR-1) (Nuclear receptor subfamily 1 group H member 4) (Retinoid X receptor-interacting protein 14) (RXR-interacting protein 14)"
