"","Gene_IDs","slim_term","slim_cat","Gene_count","module_day","Day","moduleColor","Uniprot","Gene_term_EC","gene"
"672","PGEN_.00g100200","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","Q14590","Zinc finger protein 235 (Zinc finger protein 270) (Zinc finger protein 93 homolog) (Zfp-93) (Zinc finger protein HZF6)","Zinc finger protein 235 "
"673","PGEN_.00g100290","cytoskeleton organization","GO:0007010",17,"Day21_blue","Day21","blue","Q7YQL6","Oligophrenin-1","Oligophrenin-1"
"674","PGEN_.00g100450","protein transport","GO:0015031",37,"Day21_blue","Day21","blue","O95714","E3 ubiquitin-protein ligase HERC2 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 2) (HECT-type E3 ubiquitin transferase HERC2)","E3 ubiquitin-protein ligase HERC2 "
"675","PGEN_.00g100450","transport","GO:0006810",118,"Day21_blue","Day21","blue","O95714","E3 ubiquitin-protein ligase HERC2 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 2) (HECT-type E3 ubiquitin transferase HERC2)","E3 ubiquitin-protein ligase HERC2 "
"676","PGEN_.00g101630","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","Q3ZC01","CCR4-NOT transcription complex subunit 7 (EC 3.1.13.4) (CCR4-associated factor 1) (CAF-1)","CCR4-NOT transcription complex subunit 7 "
"677","PGEN_.00g101630","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q3ZC01","CCR4-NOT transcription complex subunit 7 (EC 3.1.13.4) (CCR4-associated factor 1) (CAF-1)","CCR4-NOT transcription complex subunit 7 "
"678","PGEN_.00g103380","transport","GO:0006810",118,"Day21_blue","Day21","blue","B0V207","FTS and Hook-interacting protein homolog (FHIP) (Protein FAM160A2)","FTS and Hook-interacting protein homolog "
"679","PGEN_.00g103430","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","Q8WWI1","LIM domain only protein 7 (LMO-7) (F-box only protein 20) (LOMP)","LIM domain only protein 7 "
"680","PGEN_.00g103430","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q8WWI1","LIM domain only protein 7 (LMO-7) (F-box only protein 20) (LOMP)","LIM domain only protein 7 "
"681","PGEN_.00g103520","catabolic process","GO:0009056",27,"Day21_blue","Day21","blue","Q8BM88","Cathepsin O (EC 3.4.22.42)","Cathepsin O "
"682","PGEN_.00g103540","cytoskeleton organization","GO:0007010",17,"Day21_blue","Day21","blue","Q96PE2","Rho guanine nucleotide exchange factor 17 (164 kDa Rho-specific guanine-nucleotide exchange factor) (p164-RhoGEF) (p164RhoGEF) (Tumor endothelial marker 4)","Rho guanine nucleotide exchange factor 17 "
"683","PGEN_.00g103860","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","Q9Z2F6","B-cell lymphoma 3 protein homolog (BCL-3)","B-cell lymphoma 3 protein homolog "
"684","PGEN_.00g103860","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","Q9Z2F6","B-cell lymphoma 3 protein homolog (BCL-3)","B-cell lymphoma 3 protein homolog "
"685","PGEN_.00g103860","cell death","GO:0008219",39,"Day21_yellow","Day21","yellow","Q9Z2F6","B-cell lymphoma 3 protein homolog (BCL-3)","B-cell lymphoma 3 protein homolog "
"686","PGEN_.00g103860","response to stress","GO:0006950",26,"Day7_yellow","Day7","yellow","Q9Z2F6","B-cell lymphoma 3 protein homolog (BCL-3)","B-cell lymphoma 3 protein homolog "
"687","PGEN_.00g103860","cellular nitrogen compound metaboli...","GO:0034641",47,"Day7_yellow","Day7","yellow","Q9Z2F6","B-cell lymphoma 3 protein homolog (BCL-3)","B-cell lymphoma 3 protein homolog "
"688","PGEN_.00g103860","cell death","GO:0008219",20,"Day7_yellow","Day7","yellow","Q9Z2F6","B-cell lymphoma 3 protein homolog (BCL-3)","B-cell lymphoma 3 protein homolog "
"689","PGEN_.00g103860","biosynthetic process","GO:0009058",47,"Day7_yellow","Day7","yellow","Q9Z2F6","B-cell lymphoma 3 protein homolog (BCL-3)","B-cell lymphoma 3 protein homolog "
"690","PGEN_.00g104030","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","P20749","B-cell lymphoma 3 protein (BCL-3) (Proto-oncogene BCL3)","B-cell lymphoma 3 protein "
"691","PGEN_.00g104030","response to stress","GO:0006950",26,"Day7_yellow","Day7","yellow","P20749","B-cell lymphoma 3 protein (BCL-3) (Proto-oncogene BCL3)","B-cell lymphoma 3 protein "
"692","PGEN_.00g104030","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","P20749","B-cell lymphoma 3 protein (BCL-3) (Proto-oncogene BCL3)","B-cell lymphoma 3 protein "
"693","PGEN_.00g104030","cell death","GO:0008219",39,"Day21_yellow","Day21","yellow","P20749","B-cell lymphoma 3 protein (BCL-3) (Proto-oncogene BCL3)","B-cell lymphoma 3 protein "
"694","PGEN_.00g104030","biosynthetic process","GO:0009058",47,"Day7_yellow","Day7","yellow","P20749","B-cell lymphoma 3 protein (BCL-3) (Proto-oncogene BCL3)","B-cell lymphoma 3 protein "
"695","PGEN_.00g104030","cellular nitrogen compound metaboli...","GO:0034641",47,"Day7_yellow","Day7","yellow","P20749","B-cell lymphoma 3 protein (BCL-3) (Proto-oncogene BCL3)","B-cell lymphoma 3 protein "
"696","PGEN_.00g104030","cell death","GO:0008219",20,"Day7_yellow","Day7","yellow","P20749","B-cell lymphoma 3 protein (BCL-3) (Proto-oncogene BCL3)","B-cell lymphoma 3 protein "
"697","PGEN_.00g104470","cellular protein modification proce...","GO:0006464",46,"Day7_yellow","Day7","yellow","P28828","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu) (EC 3.1.3.48)","Receptor-type tyrosine-protein phosphatase mu "
"698","PGEN_.00g104470","cellular protein modification proce...","GO:0006464",16,"Day21_yellow","Day21","yellow","P28828","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu) (EC 3.1.3.48)","Receptor-type tyrosine-protein phosphatase mu "
"699","PGEN_.00g104520","transport","GO:0006810",68,"Day14_brown","Day14","brown","Q01484","Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin) (Non-erythroid ankyrin)","Ankyrin-2 "
"700","PGEN_.00g104520","vesicle-mediated transport","GO:0016192",26,"Day14_brown","Day14","brown","Q01484","Ankyrin-2 (ANK-2) (Ankyrin-B) (Brain ankyrin) (Non-erythroid ankyrin)","Ankyrin-2 "
"701","PGEN_.00g104790","biosynthetic process","GO:0009058",40,"Day21_pink","Day21","pink","Q9TUZ0","Signal transducer and activator of transcription 5B","Signal transducer and activator of transcription 5B"
"702","PGEN_.00g104790","cell death","GO:0008219",29,"Day21_pink","Day21","pink","Q9TUZ0","Signal transducer and activator of transcription 5B","Signal transducer and activator of transcription 5B"
"703","PGEN_.00g104790","cellular nitrogen compound metaboli...","GO:0034641",40,"Day21_pink","Day21","pink","Q9TUZ0","Signal transducer and activator of transcription 5B","Signal transducer and activator of transcription 5B"
"704","PGEN_.00g104810","cell death","GO:0008219",20,"Day7_yellow","Day7","yellow","Q9TUZ1","Signal transducer and activator of transcription 5A","Signal transducer and activator of transcription 5A"
"705","PGEN_.00g104810","cellular nitrogen compound metaboli...","GO:0034641",47,"Day7_yellow","Day7","yellow","Q9TUZ1","Signal transducer and activator of transcription 5A","Signal transducer and activator of transcription 5A"
"706","PGEN_.00g104810","biosynthetic process","GO:0009058",47,"Day7_yellow","Day7","yellow","Q9TUZ1","Signal transducer and activator of transcription 5A","Signal transducer and activator of transcription 5A"
"707","PGEN_.00g108560","anatomical structure development","GO:0048856",11,"Day14_magenta","Day14","magenta","G5EBQ8","Chitin synthase chs-2 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase chs-2)","Chitin synthase chs-2 "
"708","PGEN_.00g108610","response to stress","GO:0006950",26,"Day7_yellow","Day7","yellow","A2TF48","Myeloid differentiation primary response protein MyD88","Myeloid differentiation primary response protein MyD88"
"709","PGEN_.00g108610","immune system process","GO:0002376",15,"Day7_yellow","Day7","yellow","A2TF48","Myeloid differentiation primary response protein MyD88","Myeloid differentiation primary response protein MyD88"
"710","PGEN_.00g108630","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","Q5ZL67","Endoplasmic reticulum membrane sensor NFE2L1 (Nuclear factor erythroid 2-related factor 1) (NF-E2-related factor 1) (NFE2-related factor 1) (Nuclear factor, erythroid derived 2, like 1) [Cleaved into: Transcription factor NRF1]","Endoplasmic reticulum membrane sensor NFE2L1 "
"711","PGEN_.00g108630","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","Q5ZL67","Endoplasmic reticulum membrane sensor NFE2L1 (Nuclear factor erythroid 2-related factor 1) (NF-E2-related factor 1) (NFE2-related factor 1) (Nuclear factor, erythroid derived 2, like 1) [Cleaved into: Transcription factor NRF1]","Endoplasmic reticulum membrane sensor NFE2L1 "
"712","PGEN_.00g108790","vesicle-mediated transport","GO:0016192",39,"Day21_blue","Day21","blue","Q3TZZ7","Extended synaptotagmin-2 (E-Syt2)","Extended synaptotagmin-2 "
"713","PGEN_.00g108790","transport","GO:0006810",118,"Day21_blue","Day21","blue","Q3TZZ7","Extended synaptotagmin-2 (E-Syt2)","Extended synaptotagmin-2 "
"714","PGEN_.00g109150","vesicle-mediated transport","GO:0016192",17,"Day21_yellow","Day21","yellow","Q8BTI9","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta)","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform "
"715","PGEN_.00g109150","transport","GO:0006810",68,"Day14_brown","Day14","brown","Q8BTI9","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta)","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform "
"716","PGEN_.00g109150","catabolic process","GO:0009056",20,"Day14_brown","Day14","brown","Q8BTI9","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta)","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform "
"717","PGEN_.00g109150","vesicle-mediated transport","GO:0016192",26,"Day14_brown","Day14","brown","Q8BTI9","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta)","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform "
"718","PGEN_.00g109150","transport","GO:0006810",17,"Day21_yellow","Day21","yellow","Q8BTI9","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta)","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform "
"719","PGEN_.00g110370","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","A1L209","Ataxin-7-like protein 3 (SAGA-associated factor 11 homolog)","Ataxin-7-like protein 3 "
"720","PGEN_.00g110370","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","A1L209","Ataxin-7-like protein 3 (SAGA-associated factor 11 homolog)","Ataxin-7-like protein 3 "
"721","PGEN_.00g110870","anatomical structure development","GO:0048856",11,"Day14_magenta","Day14","magenta","Q90385","Sonic hedgehog protein (SHH) [Cleaved into: Sonic hedgehog protein N-product; Sonic hedgehog protein C-product]","Sonic hedgehog protein "
"722","PGEN_.00g110930","signal transduction","GO:0007165",29,"Day7_yellow","Day7","yellow","Q9NZN5","Rho guanine nucleotide exchange factor 12 (Leukemia-associated RhoGEF)","Rho guanine nucleotide exchange factor 12 "
"723","PGEN_.00g110970","cell death","GO:0008219",42,"Day21_black","Day21","black","O88967","ATP-dependent zinc metalloprotease YME1L1 (EC 3.4.24.-) (ATP-dependent metalloprotease FtsH1) (YME1-like protein 1)","ATP-dependent zinc metalloprotease YME1L1 "
"724","PGEN_.00g111850","ribosome biogenesis","GO:0042254",21,"Day21_black","Day21","black","P56182","Ribosomal RNA processing protein 1 homolog A (Novel nuclear protein 1) (NNP-1) (Nucleolar protein Nop52) (RRP1-like protein)","Ribosomal RNA processing protein 1 homolog A "
"725","PGEN_.00g111850","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","P56182","Ribosomal RNA processing protein 1 homolog A (Novel nuclear protein 1) (NNP-1) (Nucleolar protein Nop52) (RRP1-like protein)","Ribosomal RNA processing protein 1 homolog A "
"726","PGEN_.00g111970","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","Q8NEZ4","Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.354) (Homologous to ALR protein) (Myeloid/lymphoid or mixed-lineage leukemia protein 3)","Histone-lysine N-methyltransferase 2C "
"727","PGEN_.00g111970","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q8NEZ4","Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.354) (Homologous to ALR protein) (Myeloid/lymphoid or mixed-lineage leukemia protein 3)","Histone-lysine N-methyltransferase 2C "
"728","PGEN_.00g112270","signal transduction","GO:0007165",11,"Day21_blue","Day21","blue","Q13591","Semaphorin-5A (Semaphorin-F) (Sema F)","Semaphorin-5A "
"729","PGEN_.00g112400","biosynthetic process","GO:0009058",40,"Day21_pink","Day21","pink","O42365","Homeobox protein Hox-A2b (Hox-A2)","Homeobox protein Hox-A2b "
"730","PGEN_.00g112400","cellular nitrogen compound metaboli...","GO:0034641",40,"Day21_pink","Day21","pink","O42365","Homeobox protein Hox-A2b (Hox-A2)","Homeobox protein Hox-A2b "
"731","PGEN_.00g112630","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q07961","Homeobox protein abdominal-A homolog","Homeobox protein abdominal-A homolog"
"732","PGEN_.00g112630","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","Q07961","Homeobox protein abdominal-A homolog","Homeobox protein abdominal-A homolog"
"733","PGEN_.00g112690","signal transduction","GO:0007165",29,"Day7_yellow","Day7","yellow","Q91V57","N-chimaerin (A-chimaerin) (Alpha-chimerin) (N-chimerin) (NC) (Rho GTPase-activating protein 2)","N-chimaerin "
"734","PGEN_.00g113470","cell death","GO:0008219",20,"Day21_red","Day21","red","Q91147","Fibroblast growth factor receptor 2 (FGFR-2) (EC 2.7.10.1)","Fibroblast growth factor receptor 2 "
"735","PGEN_.00g113550","response to stress","GO:0006950",31,"Day21_black","Day21","black","Q8BX09","Retinoblastoma-binding protein 5 (RBBP-5)","Retinoblastoma-binding protein 5 "
"736","PGEN_.00g113850","biosynthetic process","GO:0009058",79,"Day21_yellow","Day21","yellow","Q04861","Nuclear factor NF-kappa-B p105 subunit (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit]","Nuclear factor NF-kappa-B p105 subunit "
"737","PGEN_.00g113850","cellular nitrogen compound metaboli...","GO:0034641",79,"Day21_yellow","Day21","yellow","Q04861","Nuclear factor NF-kappa-B p105 subunit (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1) [Cleaved into: Nuclear factor NF-kappa-B p50 subunit]","Nuclear factor NF-kappa-B p105 subunit "
"738","PGEN_.00g114060","cell-cell signaling","GO:0007267",14,"Day21_black","Day21","black","Q5YJC2","Glycogen synthase kinase-3 beta (GSK-3 beta) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3B) (EC 2.7.11.1)","Glycogen synthase kinase-3 beta "
"739","PGEN_.00g114060","signal transduction","GO:0007165",14,"Day21_black","Day21","black","Q5YJC2","Glycogen synthase kinase-3 beta (GSK-3 beta) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3B) (EC 2.7.11.1)","Glycogen synthase kinase-3 beta "
"740","PGEN_.00g114300","transport","GO:0006810",118,"Day21_blue","Day21","blue","Q9UBG0","C-type mannose receptor 2 (C-type lectin domain family 13 member E) (Endocytic receptor 180) (Macrophage mannose receptor 2) (Urokinase-type plasminogen activator receptor-associated protein) (UPAR-associated protein) (Urokinase receptor-associated protein) (CD antigen CD280)","C-type mannose receptor 2 "
"741","PGEN_.00g114300","vesicle-mediated transport","GO:0016192",39,"Day21_blue","Day21","blue","Q9UBG0","C-type mannose receptor 2 (C-type lectin domain family 13 member E) (Endocytic receptor 180) (Macrophage mannose receptor 2) (Urokinase-type plasminogen activator receptor-associated protein) (UPAR-associated protein) (Urokinase receptor-associated protein) (CD antigen CD280)","C-type mannose receptor 2 "
"742","PGEN_.00g114390","biosynthetic process","GO:0009058",109,"Day21_black","Day21","black","Q9NS37","CREB/ATF bZIP transcription factor (Host cell factor-binding transcription factor Zhangfei) (HCF-binding transcription factor Zhangfei)","CREB/ATF bZIP transcription factor "
"743","PGEN_.00g114390","cellular nitrogen compound metaboli...","GO:0034641",174,"Day21_black","Day21","black","Q9NS37","CREB/ATF bZIP transcription factor (Host cell factor-binding transcription factor Zhangfei) (HCF-binding transcription factor Zhangfei)","CREB/ATF bZIP transcription factor "
