"","Gene_IDs","slim_term","slim_cat","Gene_count","module_day","Day","moduleColor","Uniprot","Gene_term_EC","gene"
"360","PGEN_.00g045020","mRNA binding","GO:0003729",11,"Day21_black","Day21","black","P35580","Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)","Myosin-10 "
"361","PGEN_.00g045020","RNA binding","GO:0003723",53,"Day21_black","Day21","black","P35580","Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)","Myosin-10 "
"362","PGEN_.00g045080","oxidoreductase activity","GO:0016491",12,"Day14_black","Day14","black","Q19673","Putative tyrosinase-like protein tyr-3","Putative tyrosinase-like protein tyr-3"
"363","PGEN_.00g045080","ion binding","GO:0043167",18,"Day14_black","Day14","black","Q19673","Putative tyrosinase-like protein tyr-3","Putative tyrosinase-like protein tyr-3"
"364","PGEN_.00g045090","lipid binding","GO:0008289",9,"Day7_yellow","Day7","yellow","O75689","Arf-GAP with dual PH domain-containing protein 1 (Centaurin-alpha-1) (Cnt-a1) (Putative MAPK-activating protein PM25)","Arf-GAP with dual PH domain-containing protein 1 "
"365","PGEN_.00g045090","ion binding","GO:0043167",123,"Day7_yellow","Day7","yellow","O75689","Arf-GAP with dual PH domain-containing protein 1 (Centaurin-alpha-1) (Cnt-a1) (Putative MAPK-activating protein PM25)","Arf-GAP with dual PH domain-containing protein 1 "
"366","PGEN_.00g045120","ion binding","GO:0043167",97,"Day21_yellow","Day21","yellow","Q96PX1","E3 ubiquitin ligase RNF157 (EC 2.3.2.27) (RING finger protein 157) (RING-type E3 ubiquitin transferase RNF157)","E3 ubiquitin ligase RNF157 "
"367","PGEN_.00g045220","structural molecule activity","GO:0005198",7,"Day7_green","Day7","green","P0DPH8","Tubulin alpha-3D chain (Alpha-tubulin 3D) [Cleaved into: Detyrosinated tubulin alpha-3D chain]","Tubulin alpha-3D chain "
"368","PGEN_.00g045220","structural molecule activity","GO:0005198",9,"Day14_magenta","Day14","magenta","P0DPH8","Tubulin alpha-3D chain (Alpha-tubulin 3D) [Cleaved into: Detyrosinated tubulin alpha-3D chain]","Tubulin alpha-3D chain "
"369","PGEN_.00g045220","ion binding","GO:0043167",39,"Day14_magenta","Day14","magenta","P0DPH8","Tubulin alpha-3D chain (Alpha-tubulin 3D) [Cleaved into: Detyrosinated tubulin alpha-3D chain]","Tubulin alpha-3D chain "
"370","PGEN_.00g045390","nuclease activity","GO:0004518",3,"Day14_pink","Day14","pink","Q8HY87","Zinc phosphodiesterase ELAC protein 2 (EC 3.1.26.11) (ElaC homolog protein 2) (Ribonuclease Z 2) (RNase Z 2) (tRNA 3 endonuclease 2) (tRNase Z 2)","Zinc phosphodiesterase ELAC protein 2 "
"371","PGEN_.00g045740","enzyme binding","GO:0019899",35,"Day14_brown","Day14","brown","Q18PE1","Protein Dok-7 (Downstream of tyrosine kinase 7)","Protein Dok-7 "
"372","PGEN_.00g045780","ion binding","GO:0043167",128,"Day21_pink","Day21","pink","Q80YR4","E3 ubiquitin-protein ligase ZNF598 (EC 2.3.2.27) (Zinc finger protein 598)","E3 ubiquitin-protein ligase ZNF598 "
"373","PGEN_.00g045840","ion binding","GO:0043167",128,"Day21_pink","Day21","pink","Q9XZV3","Guanine nucleotide-binding protein G(o) subunit alpha","Guanine nucleotide-binding protein G"
"374","PGEN_.00g046190","ion binding","GO:0043167",97,"Day21_yellow","Day21","yellow","Q9NYT6","Zinc finger protein 226","Zinc finger protein 226"
"375","PGEN_.00g046230","ion binding","GO:0043167",164,"Day21_black","Day21","black","Q8QGX4","DNA-dependent protein kinase catalytic subunit (DNA-PK catalytic subunit) (DNA-PKcs) (EC 2.7.11.1)","DNA-dependent protein kinase catalytic subunit "
"376","PGEN_.00g046500","DNA binding","GO:0003677",20,"Day14_pink","Day14","pink","Q969T9","WW domain-binding protein 2 (WBP-2)","WW domain-binding protein 2 "
"377","PGEN_.00g046580","transmembrane transporter activity","GO:0022857",12,"Day21_blue","Day21","blue","Q9HBG4","V-type proton ATPase 116 kDa subunit a isoform 4 (V-ATPase 116 kDa isoform a4) (Vacuolar proton translocating ATPase 116 kDa subunit a isoform 4) (Vacuolar proton translocating ATPase 116 kDa subunit a kidney isoform)","V-type proton ATPase 116 kDa subunit a isoform 4 "
"378","PGEN_.00g046580","transmembrane transporter activity","GO:0022857",8,"Day14_brown","Day14","brown","Q9HBG4","V-type proton ATPase 116 kDa subunit a isoform 4 (V-ATPase 116 kDa isoform a4) (Vacuolar proton translocating ATPase 116 kDa subunit a isoform 4) (Vacuolar proton translocating ATPase 116 kDa subunit a kidney isoform)","V-type proton ATPase 116 kDa subunit a isoform 4 "
"379","PGEN_.00g046630","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","A0KDV2","L-rhamnonate dehydratase (RhamD) (EC 4.2.1.90)","L-rhamnonate dehydratase "
"380","PGEN_.00g046670","RNA binding","GO:0003723",10,"Day21_red","Day21","red","Q3UIK4","N6-adenosine-methyltransferase non-catalytic subunit (Methyltransferase-like protein 14)","N6-adenosine-methyltransferase non-catalytic subunit "
"381","PGEN_.00g047170","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q5R5R4","RUN and FYVE domain-containing protein 2","RUN and FYVE domain-containing protein 2"
"382","PGEN_.00g047200","peptidase activity","GO:0008233",29,"Day14_brown","Day14","brown","P54625","Trypsin beta (EC 3.4.21.4)","Trypsin beta "
"383","PGEN_.00g047200","peptidase activity","GO:0008233",26,"Day7_brown","Day7","brown","P54625","Trypsin beta (EC 3.4.21.4)","Trypsin beta "
"384","PGEN_.00g047200","peptidase activity","GO:0008233",53,"Day21_blue","Day21","blue","P54625","Trypsin beta (EC 3.4.21.4)","Trypsin beta "
"385","PGEN_.00g047650","ion binding","GO:0043167",123,"Day7_yellow","Day7","yellow","P70549","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)","Sodium/calcium exchanger 3 "
"386","PGEN_.00g047650","ion binding","GO:0043167",97,"Day21_yellow","Day21","yellow","P70549","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)","Sodium/calcium exchanger 3 "
"387","PGEN_.00g047680","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q5ZHN3","WD repeat domain phosphoinositide-interacting protein 2 (WIPI-2)","WD repeat domain phosphoinositide-interacting protein 2 "
"388","PGEN_.00g047680","lipid binding","GO:0008289",32,"Day21_blue","Day21","blue","Q5ZHN3","WD repeat domain phosphoinositide-interacting protein 2 (WIPI-2)","WD repeat domain phosphoinositide-interacting protein 2 "
"389","PGEN_.00g047730","enzyme binding","GO:0019899",15,"Day21_pink","Day21","pink","O95905","Protein ecdysoneless homolog (Human suppressor of GCR two) (hSGT1)","Protein ecdysoneless homolog "
"390","PGEN_.00g047770","ion binding","GO:0043167",154,"Day21_red","Day21","red","P42694","Probable helicase with zinc finger domain (EC 3.6.4.-) (Down-regulated in human cancers protein)","Probable helicase with zinc finger domain "
"391","PGEN_.00g047830","RNA binding","GO:0003723",53,"Day21_black","Day21","black","Q2KIH4","Ribosome biogenesis regulatory protein homolog","Ribosome biogenesis regulatory protein homolog"
"392","PGEN_.00g047830","rRNA binding","GO:0019843",2,"Day21_black","Day21","black","Q2KIH4","Ribosome biogenesis regulatory protein homolog","Ribosome biogenesis regulatory protein homolog"
"393","PGEN_.00g047850","enzyme binding","GO:0019899",9,"Day14_pink","Day14","pink","Q3UIA2","Rho GTPase-activating protein 17 (Neuron-associated developmentally-regulated protein) (Nadrin) (Rho-type GTPase-activating protein 17)","Rho GTPase-activating protein 17 "
"394","PGEN_.00g047850","enzyme regulator activity","GO:0030234",14,"Day14_pink","Day14","pink","Q3UIA2","Rho GTPase-activating protein 17 (Neuron-associated developmentally-regulated protein) (Nadrin) (Rho-type GTPase-activating protein 17)","Rho GTPase-activating protein 17 "
"395","PGEN_.00g047850","enzyme regulator activity","GO:0030234",29,"Day21_blue","Day21","blue","Q3UIA2","Rho GTPase-activating protein 17 (Neuron-associated developmentally-regulated protein) (Nadrin) (Rho-type GTPase-activating protein 17)","Rho GTPase-activating protein 17 "
"396","PGEN_.00g047870","ATPase activity","GO:0016887",19,"Day21_black","Day21","black","Q501J6","Probable ATP-dependent RNA helicase DDX17 (EC 3.6.4.13) (DEAD box protein 17)","Probable ATP-dependent RNA helicase DDX17 "
"397","PGEN_.00g047870","helicase activity","GO:0004386",5,"Day14_pink","Day14","pink","Q501J6","Probable ATP-dependent RNA helicase DDX17 (EC 3.6.4.13) (DEAD box protein 17)","Probable ATP-dependent RNA helicase DDX17 "
"398","PGEN_.00g047870","helicase activity","GO:0004386",17,"Day21_black","Day21","black","Q501J6","Probable ATP-dependent RNA helicase DDX17 (EC 3.6.4.13) (DEAD box protein 17)","Probable ATP-dependent RNA helicase DDX17 "
"399","PGEN_.00g047870","ATPase activity","GO:0016887",5,"Day14_pink","Day14","pink","Q501J6","Probable ATP-dependent RNA helicase DDX17 (EC 3.6.4.13) (DEAD box protein 17)","Probable ATP-dependent RNA helicase DDX17 "
"400","PGEN_.00g047870","ion binding","GO:0043167",164,"Day21_black","Day21","black","Q501J6","Probable ATP-dependent RNA helicase DDX17 (EC 3.6.4.13) (DEAD box protein 17)","Probable ATP-dependent RNA helicase DDX17 "
"401","PGEN_.00g048000","ligase activity","GO:0016874",3,"Day14_brown","Day14","brown","Q9JID6","Long-chain-fatty-acid--CoA ligase 1 (EC 6.2.1.3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 1) (LACS 1) (Palmitoyl-CoA ligase) (Phytanate--CoA ligase) (EC 6.2.1.24)","Long-chain-fatty-acid--CoA ligase 1 "
"402","PGEN_.00g048000","ligase activity","GO:0016874",2,"Day21_blue","Day21","blue","Q9JID6","Long-chain-fatty-acid--CoA ligase 1 (EC 6.2.1.3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 1) (LACS 1) (Palmitoyl-CoA ligase) (Phytanate--CoA ligase) (EC 6.2.1.24)","Long-chain-fatty-acid--CoA ligase 1 "
"403","PGEN_.00g048200","DNA-binding transcription factor ac...","GO:0003700",15,"Day21_pink","Day21","pink","Q96EB6","NAD-dependent protein deacetylase sirtuin-1 (hSIRT1) (EC 2.3.1.286) (NAD-dependent protein deacylase sirtuin-1) (EC 2.3.1.-) (Regulatory protein SIR2 homolog 1) (SIR2-like protein 1) (hSIR2) [Cleaved into: SirtT1 75 kDa fragment (75SirT1)]","NAD-dependent protein deacetylase sirtuin-1 "
"404","PGEN_.00g048200","ion binding","GO:0043167",128,"Day21_pink","Day21","pink","Q96EB6","NAD-dependent protein deacetylase sirtuin-1 (hSIRT1) (EC 2.3.1.286) (NAD-dependent protein deacylase sirtuin-1) (EC 2.3.1.-) (Regulatory protein SIR2 homolog 1) (SIR2-like protein 1) (hSIR2) [Cleaved into: SirtT1 75 kDa fragment (75SirT1)]","NAD-dependent protein deacetylase sirtuin-1 "
"405","PGEN_.00g048200","hydrolase activity, acting on carbo...","GO:0016810",2,"Day21_pink","Day21","pink","Q96EB6","NAD-dependent protein deacetylase sirtuin-1 (hSIRT1) (EC 2.3.1.286) (NAD-dependent protein deacylase sirtuin-1) (EC 2.3.1.-) (Regulatory protein SIR2 homolog 1) (SIR2-like protein 1) (hSIR2) [Cleaved into: SirtT1 75 kDa fragment (75SirT1)]","NAD-dependent protein deacetylase sirtuin-1 "
"406","PGEN_.00g048590","ion binding","GO:0043167",154,"Day21_red","Day21","red","Q8BPB0","MOB kinase activator 1B (Mob1 homolog 1A) (Mps one binder kinase activator-like 1A)","MOB kinase activator 1B "
"407","PGEN_.00g048590","enzyme regulator activity","GO:0030234",2,"Day21_red","Day21","red","Q8BPB0","MOB kinase activator 1B (Mob1 homolog 1A) (Mps one binder kinase activator-like 1A)","MOB kinase activator 1B "
"408","PGEN_.00g048930","oxidoreductase activity","GO:0016491",23,"Day21_blue","Day21","blue","P79896","Alcohol dehydrogenase class-3 (EC 1.1.1.1) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284)","Alcohol dehydrogenase class-3 "
"409","PGEN_.00g048930","oxidoreductase activity","GO:0016491",45,"Day14_brown","Day14","brown","P79896","Alcohol dehydrogenase class-3 (EC 1.1.1.1) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284)","Alcohol dehydrogenase class-3 "
"410","PGEN_.00g048930","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","P79896","Alcohol dehydrogenase class-3 (EC 1.1.1.1) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284)","Alcohol dehydrogenase class-3 "
"411","PGEN_.00g048930","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","P79896","Alcohol dehydrogenase class-3 (EC 1.1.1.1) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284)","Alcohol dehydrogenase class-3 "
"412","PGEN_.00g048930","oxidoreductase activity","GO:0016491",23,"Day7_brown","Day7","brown","P79896","Alcohol dehydrogenase class-3 (EC 1.1.1.1) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284)","Alcohol dehydrogenase class-3 "
"413","PGEN_.00g049180","enzyme binding","GO:0019899",31,"Day21_black","Day21","black","Q6DKC0","Erlin-2-B (Endoplasmic reticulum lipid raft-associated protein 2-B) (Stomatin-prohibitin-flotillin-HflC/K domain-containing protein 2-B) (SPFH domain-containing protein 2-B)","Erlin-2-B "
"414","PGEN_.00g049360","oxidoreductase activity","GO:0016491",23,"Day7_brown","Day7","brown","Q4AEH3","Glutathione peroxidase 3 (GPx-3) (GSHPx-3) (EC 1.11.1.9) (Plasma glutathione peroxidase) (GPx-P) (GSHPx-P)","Glutathione peroxidase 3 "
"415","PGEN_.00g049360","oxidoreductase activity","GO:0016491",45,"Day14_brown","Day14","brown","Q4AEH3","Glutathione peroxidase 3 (GPx-3) (GSHPx-3) (EC 1.11.1.9) (Plasma glutathione peroxidase) (GPx-P) (GSHPx-P)","Glutathione peroxidase 3 "
"416","PGEN_.00g049380","enzyme regulator activity","GO:0030234",22,"Day21_yellow","Day21","yellow","Q6ZPJ3","(E3-independent) E2 ubiquitin-conjugating enzyme UBE2O (EC 2.3.2.24) (E2/E3 hybrid ubiquitin-protein ligase UBE2O) (Ubiquitin carrier protein O) (Ubiquitin-conjugating enzyme E2 O) (Ubiquitin-conjugating enzyme E2 of 230 kDa) (Ubiquitin-conjugating enzyme E2-230K) (Ubiquitin-protein ligase O)","E3-independent) E2 ubiquitin-conjugating enzyme UBE2O "
"417","PGEN_.00g049490","isomerase activity","GO:0016853",6,"Day14_brown","Day14","brown","P29117","Peptidyl-prolyl cis-trans isomerase F, mitochondrial (PPIase F) (EC 5.2.1.8) (Cyclophilin D) (CyP-D) (CypD) (Cyclophilin F) (Rotamase F)","Peptidyl-prolyl cis-trans isomerase F, mitochondrial "
"418","PGEN_.00g049540","enzyme binding","GO:0019899",30,"Day7_yellow","Day7","yellow","Q923U0","TOM1-like protein 1 (Src-activating and signaling molecule protein) (Target of Myb-like protein 1)","TOM1-like protein 1 "
"419","PGEN_.00g049720","ion binding","GO:0043167",164,"Day21_black","Day21","black","O14981","TATA-binding protein-associated factor 172 (EC 3.6.4.-) (ATP-dependent helicase BTAF1) (B-TFIID transcription factor-associated 170 kDa subunit) (TAF(II)170) (TBP-associated factor 172) (TAF-172)","TATA-binding protein-associated factor 172 "
"420","PGEN_.00g049750","DNA binding","GO:0003677",18,"Day21_yellow","Day21","yellow","Q99020","Heterogeneous nuclear ribonucleoprotein A/B (hnRNP A/B) (CArG-binding factor-A) (CBF-A)","Heterogeneous nuclear ribonucleoprotein A/B "
"421","PGEN_.00g049840","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q64230","Meprin A subunit alpha (EC 3.4.24.18) (Endopeptidase-2) (Endopeptidase-24.18 subunit alpha) (E-24.18) (MEP-1)","Meprin A subunit alpha "
"422","PGEN_.00g049840","peptidase activity","GO:0008233",53,"Day21_blue","Day21","blue","Q64230","Meprin A subunit alpha (EC 3.4.24.18) (Endopeptidase-2) (Endopeptidase-24.18 subunit alpha) (E-24.18) (MEP-1)","Meprin A subunit alpha "
"423","PGEN_.00g049840","ion binding","GO:0043167",66,"Day7_brown","Day7","brown","Q64230","Meprin A subunit alpha (EC 3.4.24.18) (Endopeptidase-2) (Endopeptidase-24.18 subunit alpha) (E-24.18) (MEP-1)","Meprin A subunit alpha "
"424","PGEN_.00g049850","transmembrane transporter activity","GO:0022857",2,"Day7_green","Day7","green","Q65AC2","Sulfate transporter (Solute carrier family 26 member 2)","Sulfate transporter "
"425","PGEN_.00g049860","RNA binding","GO:0003723",53,"Day21_black","Day21","black","O95232","Luc7-like protein 3 (Cisplatin resistance-associated-overexpressed protein) (Luc7A) (Okadaic acid-inducible phosphoprotein OA48-18) (cAMP regulatory element-associated protein 1) (CRE-associated protein 1) (CREAP-1)","Luc7-like protein 3 "
"426","PGEN_.00g050080","ion binding","GO:0043167",97,"Day21_yellow","Day21","yellow","Q2VPM4","Zinc finger protein 703-B","Zinc finger protein 703-B"
"427","PGEN_.00g050300","enzyme regulator activity","GO:0030234",2,"Day7_brown","Day7","brown","O55173","3-phosphoinositide-dependent protein kinase 1 (EC 2.7.11.1) (Protein kinase B kinase) (PkB kinase)","3-phosphoinositide-dependent protein kinase 1 "
"428","PGEN_.00g050300","ion binding","GO:0043167",164,"Day21_black","Day21","black","O55173","3-phosphoinositide-dependent protein kinase 1 (EC 2.7.11.1) (Protein kinase B kinase) (PkB kinase)","3-phosphoinositide-dependent protein kinase 1 "
"429","PGEN_.00g050340","RNA binding","GO:0003723",53,"Day21_black","Day21","black","P09405","Nucleolin (Protein C23)","Nucleolin "
"430","PGEN_.00g050340","mRNA binding","GO:0003729",11,"Day21_black","Day21","black","P09405","Nucleolin (Protein C23)","Nucleolin "
"431","PGEN_.00g050340","DNA binding","GO:0003677",29,"Day21_black","Day21","black","P09405","Nucleolin (Protein C23)","Nucleolin "
"432","PGEN_.00g050530","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q9H633","Ribonuclease P protein subunit p21 (RNaseP protein p21) (EC 3.1.26.5) (Ribonuclease P/MRP 21 kDa subunit) (Ribonucleoprotein V)","Ribonuclease P protein subunit p21 "
"433","PGEN_.00g050570","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q96Q15","Serine/threonine-protein kinase SMG1 (SMG-1) (hSMG-1) (EC 2.7.11.1) (61E3.4) (Lambda/iota protein kinase C-interacting protein) (Lambda-interacting protein)","Serine/threonine-protein kinase SMG1 "
"434","PGEN_.00g051140","ion binding","GO:0043167",273,"Day21_blue","Day21","blue","Q9Y484","WD repeat domain phosphoinositide-interacting protein 4 (WIPI-4) (WD repeat-containing protein 45)","WD repeat domain phosphoinositide-interacting protein 4 "
